candidate_id,candidate_type,mean_label,arch_mean,arch_lags,arima_p,arima_q,volatility_label,arch_vol,p,o,q,distribution,volatility_group,is_asymmetric,is_heavy_tail,stage,failure_reason,error_type,error_message,metadata
direct_ar_5_aparch_1_0_2_ged,direct_arch,AR(5),AR,5,,,"APARCH(1,0,2)",APARCH,1,0,2,ged,APARCH,False,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_1_0_2_ged"", ""candidate_type"": ""direct_arch"", ""distribution"": ""ged"", ""is_asymmetric"": false, ""is_heavy_tail"": true, ""mean_label"": ""AR(5)"", ""o"": 0, ""p"": 1, ""q"": 2, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(1,0,2)""}"
direct_ar_5_aparch_1_1_1_normal,direct_arch,AR(5),AR,5,,,"APARCH(1,1,1)",APARCH,1,1,1,normal,APARCH,True,False,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_1_1_1_normal"", ""candidate_type"": ""direct_arch"", ""distribution"": ""normal"", ""is_asymmetric"": true, ""is_heavy_tail"": false, ""mean_label"": ""AR(5)"", ""o"": 1, ""p"": 1, ""q"": 1, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(1,1,1)""}"
direct_ar_5_aparch_1_1_1_t,direct_arch,AR(5),AR,5,,,"APARCH(1,1,1)",APARCH,1,1,1,t,APARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_1_1_1_t"", ""candidate_type"": ""direct_arch"", ""distribution"": ""t"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(5)"", ""o"": 1, ""p"": 1, ""q"": 1, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(1,1,1)""}"
direct_ar_5_aparch_1_1_1_skewt,direct_arch,AR(5),AR,5,,,"APARCH(1,1,1)",APARCH,1,1,1,skewt,APARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_1_1_1_skewt"", ""candidate_type"": ""direct_arch"", ""distribution"": ""skewt"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(5)"", ""o"": 1, ""p"": 1, ""q"": 1, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(1,1,1)""}"
direct_ar_5_aparch_1_1_1_ged,direct_arch,AR(5),AR,5,,,"APARCH(1,1,1)",APARCH,1,1,1,ged,APARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_1_1_1_ged"", ""candidate_type"": ""direct_arch"", ""distribution"": ""ged"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(5)"", ""o"": 1, ""p"": 1, ""q"": 1, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(1,1,1)""}"
direct_ar_5_aparch_1_1_2_normal,direct_arch,AR(5),AR,5,,,"APARCH(1,1,2)",APARCH,1,1,2,normal,APARCH,True,False,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_1_1_2_normal"", ""candidate_type"": ""direct_arch"", ""distribution"": ""normal"", ""is_asymmetric"": true, ""is_heavy_tail"": false, ""mean_label"": ""AR(5)"", ""o"": 1, ""p"": 1, ""q"": 2, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(1,1,2)""}"
direct_ar_5_aparch_1_1_2_t,direct_arch,AR(5),AR,5,,,"APARCH(1,1,2)",APARCH,1,1,2,t,APARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_1_1_2_t"", ""candidate_type"": ""direct_arch"", ""distribution"": ""t"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(5)"", ""o"": 1, ""p"": 1, ""q"": 2, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(1,1,2)""}"
direct_ar_5_aparch_1_1_2_skewt,direct_arch,AR(5),AR,5,,,"APARCH(1,1,2)",APARCH,1,1,2,skewt,APARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_1_1_2_skewt"", ""candidate_type"": ""direct_arch"", ""distribution"": ""skewt"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(5)"", ""o"": 1, ""p"": 1, ""q"": 2, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(1,1,2)""}"
direct_ar_5_aparch_1_1_2_ged,direct_arch,AR(5),AR,5,,,"APARCH(1,1,2)",APARCH,1,1,2,ged,APARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_1_1_2_ged"", ""candidate_type"": ""direct_arch"", ""distribution"": ""ged"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(5)"", ""o"": 1, ""p"": 1, ""q"": 2, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(1,1,2)""}"
direct_ar_5_aparch_2_0_1_normal,direct_arch,AR(5),AR,5,,,"APARCH(2,0,1)",APARCH,2,0,1,normal,APARCH,False,False,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_2_0_1_normal"", ""candidate_type"": ""direct_arch"", ""distribution"": ""normal"", ""is_asymmetric"": false, ""is_heavy_tail"": false, ""mean_label"": ""AR(5)"", ""o"": 0, ""p"": 2, ""q"": 1, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(2,0,1)""}"
direct_ar_5_aparch_2_0_1_t,direct_arch,AR(5),AR,5,,,"APARCH(2,0,1)",APARCH,2,0,1,t,APARCH,False,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_2_0_1_t"", ""candidate_type"": ""direct_arch"", ""distribution"": ""t"", ""is_asymmetric"": false, ""is_heavy_tail"": true, ""mean_label"": ""AR(5)"", ""o"": 0, ""p"": 2, ""q"": 1, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(2,0,1)""}"
direct_ar_5_aparch_2_0_1_skewt,direct_arch,AR(5),AR,5,,,"APARCH(2,0,1)",APARCH,2,0,1,skewt,APARCH,False,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_2_0_1_skewt"", ""candidate_type"": ""direct_arch"", ""distribution"": ""skewt"", ""is_asymmetric"": false, ""is_heavy_tail"": true, ""mean_label"": ""AR(5)"", ""o"": 0, ""p"": 2, ""q"": 1, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(2,0,1)""}"
direct_ar_5_aparch_2_0_1_ged,direct_arch,AR(5),AR,5,,,"APARCH(2,0,1)",APARCH,2,0,1,ged,APARCH,False,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_2_0_1_ged"", ""candidate_type"": ""direct_arch"", ""distribution"": ""ged"", ""is_asymmetric"": false, ""is_heavy_tail"": true, ""mean_label"": ""AR(5)"", ""o"": 0, ""p"": 2, ""q"": 1, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(2,0,1)""}"
direct_ar_5_aparch_2_0_2_normal,direct_arch,AR(5),AR,5,,,"APARCH(2,0,2)",APARCH,2,0,2,normal,APARCH,False,False,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_2_0_2_normal"", ""candidate_type"": ""direct_arch"", ""distribution"": ""normal"", ""is_asymmetric"": false, ""is_heavy_tail"": false, ""mean_label"": ""AR(5)"", ""o"": 0, ""p"": 2, ""q"": 2, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(2,0,2)""}"
direct_ar_5_aparch_2_0_2_t,direct_arch,AR(5),AR,5,,,"APARCH(2,0,2)",APARCH,2,0,2,t,APARCH,False,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_2_0_2_t"", ""candidate_type"": ""direct_arch"", ""distribution"": ""t"", ""is_asymmetric"": false, ""is_heavy_tail"": true, ""mean_label"": ""AR(5)"", ""o"": 0, ""p"": 2, ""q"": 2, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(2,0,2)""}"
direct_ar_5_aparch_2_0_2_skewt,direct_arch,AR(5),AR,5,,,"APARCH(2,0,2)",APARCH,2,0,2,skewt,APARCH,False,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_2_0_2_skewt"", ""candidate_type"": ""direct_arch"", ""distribution"": ""skewt"", ""is_asymmetric"": false, ""is_heavy_tail"": true, ""mean_label"": ""AR(5)"", ""o"": 0, ""p"": 2, ""q"": 2, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(2,0,2)""}"
direct_ar_5_aparch_2_0_2_ged,direct_arch,AR(5),AR,5,,,"APARCH(2,0,2)",APARCH,2,0,2,ged,APARCH,False,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_2_0_2_ged"", ""candidate_type"": ""direct_arch"", ""distribution"": ""ged"", ""is_asymmetric"": false, ""is_heavy_tail"": true, ""mean_label"": ""AR(5)"", ""o"": 0, ""p"": 2, ""q"": 2, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(2,0,2)""}"
direct_ar_5_aparch_2_1_1_normal,direct_arch,AR(5),AR,5,,,"APARCH(2,1,1)",APARCH,2,1,1,normal,APARCH,True,False,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_2_1_1_normal"", ""candidate_type"": ""direct_arch"", ""distribution"": ""normal"", ""is_asymmetric"": true, ""is_heavy_tail"": false, ""mean_label"": ""AR(5)"", ""o"": 1, ""p"": 2, ""q"": 1, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(2,1,1)""}"
direct_ar_5_aparch_2_1_1_t,direct_arch,AR(5),AR,5,,,"APARCH(2,1,1)",APARCH,2,1,1,t,APARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_2_1_1_t"", ""candidate_type"": ""direct_arch"", ""distribution"": ""t"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(5)"", ""o"": 1, ""p"": 2, ""q"": 1, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(2,1,1)""}"
direct_ar_5_aparch_2_1_1_skewt,direct_arch,AR(5),AR,5,,,"APARCH(2,1,1)",APARCH,2,1,1,skewt,APARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_2_1_1_skewt"", ""candidate_type"": ""direct_arch"", ""distribution"": ""skewt"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(5)"", ""o"": 1, ""p"": 2, ""q"": 1, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(2,1,1)""}"
direct_ar_5_aparch_2_1_1_ged,direct_arch,AR(5),AR,5,,,"APARCH(2,1,1)",APARCH,2,1,1,ged,APARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_2_1_1_ged"", ""candidate_type"": ""direct_arch"", ""distribution"": ""ged"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(5)"", ""o"": 1, ""p"": 2, ""q"": 1, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(2,1,1)""}"
direct_ar_5_aparch_2_1_2_normal,direct_arch,AR(5),AR,5,,,"APARCH(2,1,2)",APARCH,2,1,2,normal,APARCH,True,False,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_2_1_2_normal"", ""candidate_type"": ""direct_arch"", ""distribution"": ""normal"", ""is_asymmetric"": true, ""is_heavy_tail"": false, ""mean_label"": ""AR(5)"", ""o"": 1, ""p"": 2, ""q"": 2, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(2,1,2)""}"
direct_ar_5_aparch_2_1_2_t,direct_arch,AR(5),AR,5,,,"APARCH(2,1,2)",APARCH,2,1,2,t,APARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_2_1_2_t"", ""candidate_type"": ""direct_arch"", ""distribution"": ""t"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(5)"", ""o"": 1, ""p"": 2, ""q"": 2, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(2,1,2)""}"
direct_ar_5_aparch_2_1_2_skewt,direct_arch,AR(5),AR,5,,,"APARCH(2,1,2)",APARCH,2,1,2,skewt,APARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_2_1_2_skewt"", ""candidate_type"": ""direct_arch"", ""distribution"": ""skewt"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(5)"", ""o"": 1, ""p"": 2, ""q"": 2, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(2,1,2)""}"
direct_ar_5_aparch_2_1_2_ged,direct_arch,AR(5),AR,5,,,"APARCH(2,1,2)",APARCH,2,1,2,ged,APARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 4.","{""arch_lags"": 5, ""arch_mean"": ""AR"", ""arch_vol"": ""APARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_5_aparch_2_1_2_ged"", ""candidate_type"": ""direct_arch"", ""distribution"": ""ged"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(5)"", ""o"": 1, ""p"": 2, ""q"": 2, ""volatility_group"": ""APARCH"", ""volatility_label"": ""APARCH(2,1,2)""}"
